"ticket_no","name","ticket_title","description_plain","comments","solution"
T016154,iApp,Issue with same time stamp,"TCS Confidential Dear Jatin/ Aditya, Please check the attached screen shot as it is having the logs with same time stamp and it is happening randomly for any employee, due to which the logs are not pulling properly to SIMS. Please take this concern on high priority and provide the permanent solution. Thanks & Regards Laxman G Tata Consultancy Services Kohinoor Park, Hyderabad Cell:- +91 9989969279 Mailto: laxman.g@tcs.com Website: http://www.tcs.com =====-----=====-----===== Notice: The information contained in this e-mail message and/or attachments to it may contain confidential or privileged information. If you are not the intended recipient, any dissemination, use, review, distribution, printing or copying of the information contained in this e-mail message and/or attachments to it are strictly prohibited. If you have received this communication in error, please notify us by reply e-mail or telephone and immediately and permanently delete the message and any attachments. Thank you",Not under AMC,Not under AMC
T016155,iApp,Automation of Reports ,Automation of Reports,We requested them to share remote,As we tries to call on provided contact no which shows wrong and also mailed to share remote but didn't get any response so we close the ticket.
T016155,iApp,Automation of Reports ,Automation of Reports,Waiting for remote,As we tries to call on provided contact no which shows wrong and also mailed to share remote but didn't get any response so we close the ticket.
T016155,iApp,Automation of Reports ,Automation of Reports,We requested them to share remote,As we tries to call on provided contact no which shows wrong and also mailed to share remote but didn't get any response so we close the ticket.
T016155,iApp,Automation of Reports ,Automation of Reports,As we tries to call on provided contact no which shows wrong and also mailed to share remote but didn't get any response so we close the ticket.,As we tries to call on provided contact no which shows wrong and also mailed to share remote but didn't get any response so we close the ticket.
T016156,CommunicationSoft,User registraton issue,While saving a new employee below attached error is showing.,"We took a remote session with the user and found that they are unable to register a new employee's face on the HR system, encountering an error while saving. We checked the server system, where it is working fine. We suggested that the user start downloading the executable file on the HR system to avoid this error and stop the executable on the server system. The user will confirm this via email, and we will proceed further based on their confirmation.","We got a call from user and get to know that for some reasons it is not possible for now to start downloading on their system,
So he will check with internal team and inform us once they reached any conclusion."
T016156,CommunicationSoft,User registraton issue,While saving a new employee below attached error is showing.,"The user will confirm this via email, and we will proceed further based on their confirmation.","We got a call from user and get to know that for some reasons it is not possible for now to start downloading on their system,
So he will check with internal team and inform us once they reached any conclusion."
T016156,CommunicationSoft,User registraton issue,While saving a new employee below attached error is showing.,"We got a call from user and get to know that for some reasons it is not possible for now to start downloading on their system,
So he will check with internal team and inform us once they reached any conclusion.","We got a call from user and get to know that for some reasons it is not possible for now to start downloading on their system,
So he will check with internal team and inform us once they reached any conclusion."
T016157,,Biometric device adding in software,"Hello spectra team, We have recently purchased a biometric device for our Gurgaon Branch. Kindly help us to add devices in Software. My contact no. is 8850834743 Thanks &",The client will connect tomorrow.,This was an implementation call so we have forwarded to the particular department.
T016157,,Biometric device adding in software,"Hello spectra team, We have recently purchased a biometric device for our Gurgaon Branch. Kindly help us to add devices in Software. My contact no. is 8850834743 Thanks &",The client will connect tomorrow.,This was an implementation call so we have forwarded to the particular department.
T016157,,Biometric device adding in software,"Hello spectra team, We have recently purchased a biometric device for our Gurgaon Branch. Kindly help us to add devices in Software. My contact no. is 8850834743 Thanks &",Cannot connect to the client.,This was an implementation call so we have forwarded to the particular department.
T016157,,Biometric device adding in software,"Hello spectra team, We have recently purchased a biometric device for our Gurgaon Branch. Kindly help us to add devices in Software. My contact no. is 8850834743 Thanks &",This was an implementation call so we have forwarded to the particular department.,This was an implementation call so we have forwarded to the particular department.
T016158,NetXsControl Ent.,Face is not reorganizing while adding new ID in Face scribe reader,Face is not reorganizing while adding new ID in Face scribe reader,"As per today discussion with Mr.Midhunraj, call  back for the remote access.","As per today discussion with Mr.Midhunraj, In the backend side truncate table downloaddocuments. Now possible to enroll new user in the software."
T016158,NetXsControl Ent.,Face is not reorganizing while adding new ID in Face scribe reader,Face is not reorganizing while adding new ID in Face scribe reader,"As per today discussion with Mr.Midhunraj, call back for the remote access.","As per today discussion with Mr.Midhunraj, In the backend side truncate table downloaddocuments. Now possible to enroll new user in the software."
T016158,NetXsControl Ent.,Face is not reorganizing while adding new ID in Face scribe reader,Face is not reorganizing while adding new ID in Face scribe reader,"As per today discussion with Mr.Midhunraj, In the backend side truncate table downloaddocuments.
Now possible to enroll new user in the software.
","As per today discussion with Mr.Midhunraj, In the backend side truncate table downloaddocuments. Now possible to enroll new user in the software."
T016159,,ARS Dongle Problem,"Dear Sir, Please find the screenshot below, Dongle already plugged in but still error message showing, Please check and revert.","the USB port on the server system is disabled, which is why the ARS dongle was not working.
We have now connected the ARS dongle to another system, and the software is functioning properly.","the USB port on the server system is disabled, which is why the ARS dongle was not working.
We have now connected the ARS dongle to another system, and the software is functioning properly."
T016160,iApp,Not able to login on eattendance portal,Please check as employee not able to login at his portal. Getting error of below snap. OHR ID:- 212343140,Forward to the L2,As per checking the employee usersettings table defaulturl and sortting data has been deleted then after it's working properly 
