"ticket_no","name","ticket_title","description_plain","comments","solution"
T028691,iApp,Surrender card need to add in different comapny,Unable to add surrender card from one compony to other company.,"When a fresh card is added to the card inventory default status is ""UNASSIGNED"", it can be assigned or deleted freely until it is assigned to a company. Once the card is assigned and later surrendered, it can only be reassigned within the same company, as the card retains references to employee belongs to the original company, assigning it to a different company is not permitted, this is the system behavior.",
T028691,iApp,Surrender card need to add in different comapny,Unable to add surrender card from one compony to other company.,Need to show this case to QC team.,
T028691,iApp,Surrender card need to add in different comapny,Unable to add surrender card from one compony to other company.,QC team need to check ,
T028692,NetXsControl Ent.,Anti passback issue,Anti passback issue,called but no response.,"Despite multiple attempts to contact the customer, we received no response; therefore, we are closing the ticket."
T028692,NetXsControl Ent.,Anti passback issue,Anti passback issue,On hold,"Despite multiple attempts to contact the customer, we received no response; therefore, we are closing the ticket."
T028692,NetXsControl Ent.,Anti passback issue,Anti passback issue,called but no response.,"Despite multiple attempts to contact the customer, we received no response; therefore, we are closing the ticket."
T028692,NetXsControl Ent.,Anti passback issue,Anti passback issue,called twice but no response,"Despite multiple attempts to contact the customer, we received no response; therefore, we are closing the ticket."
T028692,NetXsControl Ent.,Anti passback issue,Anti passback issue,called but not responding,"Despite multiple attempts to contact the customer, we received no response; therefore, we are closing the ticket."
T028692,NetXsControl Ent.,Anti passback issue,Anti passback issue,"Despite multiple attempts to contact the customer, we received no response; therefore, we are closing the ticket.","Despite multiple attempts to contact the customer, we received no response; therefore, we are closing the ticket."
T028693,BIOT,Client wants training on software,Client wants training on software,"As per the remote session, we provided training on the software. We guided them on how GEO location works, how to use the BLE card, how to assign a sub-admin, and explained the responsibilities of a sub-admin. We also explained the use of USS and the meaning of each policy.","As per the remote session, we provided training on the software. We guided them on how GEO location works, how to use the BLE card, how to assign a sub-admin, and explained the responsibilities of a sub-admin. We also explained the use of USS and the meaning of each policy."
T028694,iApp,TKT050315,"We are unable to enter paternity leave of Narender Kumar 91088 please check

",Assign to L2,"As we checked, As per formula working properly. In 2022 user applied 2 PTL Leave with different date, This why user unable to apply PTL.

"
T028694,iApp,TKT050315,"We are unable to enter paternity leave of Narender Kumar 91088 please check

","As we checked, As per formula working properly.

In 2022 user applied 2 PTL Leave with different date, This why user unable to apply PTL.","As we checked, As per formula working properly. In 2022 user applied 2 PTL Leave with different date, This why user unable to apply PTL.

"
T028695,,Chang DOJ 24/04/2025,"Dear Shubam Bhai, We need your help, Below employee Actual DOJ 29/04/2025 but employee join 24/04/2025. Employee No: 153783 Thank you for your support. Request you to share your feedback and rate our services offered by clicking the feedback link below.","1. Client reported that date of joining is insert wrong and due to this attendance is showing from wrong date in attendance spreadsheet.
2. I open the employee master from here and found that date of joining is showing from 29th April and actual date of joining is 24th April and client already updated 24th April shift pattern policy but still attendance is showing from 29th April.
3. First need to update the date of joining of the employee so i edit the employee and update the date of joining to 24th April.
4. After that i goto the shift pattern policy mapping and change the shift pattern of the employee with the effective date of 24th April and wait for some time after that now attendance sheet is showing correctly.","1. Client reported that date of joining is insert wrong and due to this attendance is showing from wrong date in attendance spreadsheet.
2. I open the employee master from here and found that date of joining is showing from 29th April and actual date of joining is 24th April and client already updated 24th April shift pattern policy but still attendance is showing from 29th April.
3. First need to update the date of joining of the employee so i edit the employee and update the date of joining to 24th April.
4. After that i goto the shift pattern policy mapping and change the shift pattern of the employee with the effective date of 24th April and wait for some time after that now attendance sheet is showing correctly."
