"ticket_no","name","ticket_title","description_plain","comments","solution"
T009485,iApp,Attendance data not showing ,Attendance data is not showing for all employees today. please check on urgent basis.,"1. Many attendance transactions were not appearing in the attendance spreadsheet, so I collaborated with Setul, sir, to address this issue.
2. Despite restarting the Spectra worker service several times, no transactions appeared, and the pending data count exceeded 50,000+.
3. Subsequently, we accessed the database server and executed the following queries:
SELECT count(*) FROM AttdDetails(nolock) WHERE processflag='P' AND Autoid<='45658217'  --67389
SELECT* FROM AttdDetails(nolock) WHERE processflag='P' AND empid='10915'
SELECT  * FROM AttdDetails(nolock) WHERE processflag='P' AND Autoid<='45658217' AND punchdatetime >='2024-05-09 00:00:01' --67389
4. We discovered over 67,000 entries marked with an 'X' flag, prompting us to change the process flag to 'P' and restart the Spectra worker service.
SELECT  count(*) FROM AttdDetails(nolock) WHERE processflag='X'
SELECT  * FROM AttdDetails(nolock) WHERE processflag='X'  AND punchdatetime BETWEEN '2024-05-01 02:00:01' AND '2024-05-12 02:00:01'--67389
--UPDATE AttdDetails SET processflag='P' WHERE processflag='X'  AND punchdatetime BETWEEN '2024-05-01 02:00:01' AND '2024-05-12 02:00:01'--67389
5. Following the update of the process flag, all data began downloading and eventually cleared after waiting for some time.
6. Presently, the attendance data is displaying correctly.","1. Many attendance transactions were not appearing in the attendance spreadsheet, so I collaborated with Setul, sir, to address this issue.
2. Despite restarting the Spectra worker service several times, no transactions appeared, and the pending data count exceeded 50,000+.
3. Subsequently, we accessed the database server and executed the following queries:
SELECT count(*) FROM AttdDetails(nolock) WHERE processflag='P' AND Autoid<='45658217'  --67389
SELECT* FROM AttdDetails(nolock) WHERE processflag='P' AND empid='10915'
SELECT  * FROM AttdDetails(nolock) WHERE processflag='P' AND Autoid<='45658217' AND punchdatetime >='2024-05-09 00:00:01' --67389
4. We discovered over 67,000 entries marked with an 'X' flag, prompting us to change the process flag to 'P' and restart the Spectra worker service.
SELECT  count(*) FROM AttdDetails(nolock) WHERE processflag='X'
SELECT  * FROM AttdDetails(nolock) WHERE processflag='X'  AND punchdatetime BETWEEN '2024-05-01 02:00:01' AND '2024-05-12 02:00:01'--67389
--UPDATE AttdDetails SET processflag='P' WHERE processflag='X'  AND punchdatetime BETWEEN '2024-05-01 02:00:01' AND '2024-05-12 02:00:01'--67389
5. Following the update of the process flag, all data began downloading and eventually cleared after waiting for some time.
6. Presently, the attendance data is displaying correctly."
T009486,iApp,Employee Blaclkist,Employee Black Listing option is not working while capturing Finger print of workforce,"After restarting the Spectra mesure service, the fingerprint module began functioning properly again.","After restarting the Spectra mesure service, the fingerprint module began functioning properly again."
T009487,iApp,Mobile number is dissplay,Mobile Number is not displaying while generating report from Security Monitor Head Count tab,Changes in security monitor configuration and mobile number visible in report,Changes in security monitor configuration and mobile number visible in report
T009488,iApp,Multiple Entry ,Document multiple entry showing in Approval login,"Select * from empid where id='-1'
Select * from CM_employeedocumentuploaddetailes where id='-1'","Select * from empid where id='-1'
Select * from CM_employeedocumentuploaddetailes where id='-1'"
T009489,iApp,Punching Issue,"Please check employee even after proving finger device is taking directly only with Card, 40021639",Checking Card details.,T013106 : Duplicate Ticket.
T009489,iApp,Punching Issue,"Please check employee even after proving finger device is taking directly only with Card, 40021639",Pending for Confirmation,T013106 : Duplicate Ticket.
T009489,iApp,Punching Issue,"Please check employee even after proving finger device is taking directly only with Card, 40021639",call,T013106 : Duplicate Ticket.
T009489,iApp,Punching Issue,"Please check employee even after proving finger device is taking directly only with Card, 40021639",Call not connected so emailed to client to get alternate number.,T013106 : Duplicate Ticket.
T009489,iApp,Punching Issue,"Please check employee even after proving finger device is taking directly only with Card, 40021639",Call not connected so emailed to client to get alternate number.,T013106 : Duplicate Ticket.
T009489,iApp,Punching Issue,"Please check employee even after proving finger device is taking directly only with Card, 40021639",Client said today i am on leave so will connect with you tomorrow.,T013106 : Duplicate Ticket.
T009489,iApp,Punching Issue,"Please check employee even after proving finger device is taking directly only with Card, 40021639",Client said today i am on leave so will connect with you tomorrow.,T013106 : Duplicate Ticket.
T009489,iApp,Punching Issue,"Please check employee even after proving finger device is taking directly only with Card, 40021639",Will provide us list of issue points.,T013106 : Duplicate Ticket.
T009489,iApp,Punching Issue,"Please check employee even after proving finger device is taking directly only with Card, 40021639",Will provide us list of issue points.,T013106 : Duplicate Ticket.
T009489,iApp,Punching Issue,"Please check employee even after proving finger device is taking directly only with Card, 40021639",T013106 : Duplicate Ticket.,T013106 : Duplicate Ticket.
T009490,iApp,Delete C-off,Please delete below highlighted dates C-off,"Please delete the date C-off form the Database, Employee not availed C-off and it has lapsed. Unable to delete bcoz it clubbed with another day.","Case Closed By Prakashbhai

"
T009490,iApp,Delete C-off,Please delete below highlighted dates C-off,Assign To L3,"Case Closed By Prakashbhai

"
T009490,iApp,Delete C-off,Please delete below highlighted dates C-off,Pending From Prakashbhai,"Case Closed By Prakashbhai

"
T009490,iApp,Delete C-off,Please delete below highlighted dates C-off,Pending From Prakashbhai,"Case Closed By Prakashbhai

"
T009490,iApp,Delete C-off,Please delete below highlighted dates C-off,Case Closed By Prakashbhai,"Case Closed By Prakashbhai

"
T009491,BioScribe 2C,Device not working ,Device not working,Forwarding to the L2,with hardware engineer telephonic discussed we have successfully resolved the issues with the adapter and both the machines are currently in working condition.
T009491,BioScribe 2C,Device not working ,Device not working,with hardware engineer telephonic discussed we have successfully resolved the issues with the adapter and both the machines are currently in working condition.,with hardware engineer telephonic discussed we have successfully resolved the issues with the adapter and both the machines are currently in working condition.
T009492,iApp,DR & DC Reports,DR & DC Reports,Forwarding to the L2,Prepared DR & DC reports 1.Taken Snapshot of IAPP Login page DC. 2.Taken Snapshot of IAPP Version details of DC. 3.Taken Snapshot of IAPP Login page DR. 4.Taken Snapshot of IAPP Version details of DR. 5.Made a word file and sent it to client
T009492,iApp,DR & DC Reports,DR & DC Reports,Prepared DR & DC reports 1.Taken Snapshot of IAPP Login page DC. 2.Taken Snapshot of IAPP Version details of DC. 3.Taken Snapshot of IAPP Login page DR. 4.Taken Snapshot of IAPP Version details of DR. 5.Made a word file and sent it to client,Prepared DR & DC reports 1.Taken Snapshot of IAPP Login page DC. 2.Taken Snapshot of IAPP Version details of DC. 3.Taken Snapshot of IAPP Login page DR. 4.Taken Snapshot of IAPP Version details of DR. 5.Made a word file and sent it to client
